s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
13.9491717,4.5723210,-3.1133534,1.9778326,-0.7148554,2.8971204,-0.1683150,0.3688,0.4898
13.9991688,4.5259688,-3.1323631,1.9423561,-0.6934957,2.8942142,0.0229728,0.3313,0.4462
14.0491658,4.4789716,-3.1497557,1.9083964,-0.6619290,2.8946110,0.2858240,0.4076,0.4875
14.0991628,4.4315528,-3.1655390,1.8760803,-0.6314514,2.8995437,0.5225683,0.5289,0.5624
14.1491599,4.3838088,-3.1797759,1.8453509,-0.6023027,2.9085404,0.7351107,0.6503,0.6373
14.1991569,4.3353676,-3.1926476,1.8159576,-0.5689834,2.9211495,0.9736807,0.7717,0.7121
14.2491539,4.2865546,-3.2041384,1.7883259,-0.5329132,2.9377673,1.2276345,0.7855,0.6925
14.2991509,4.2376361,-3.2142851,1.7626078,-0.4965591,2.9585862,1.4779702,0.7852,0.6604
14.3491480,4.1886705,-3.2231830,1.7388007,-0.4601292,2.9834579,1.7258840,0.7848,0.6283
14.3991450,4.1391664,-3.2310082,1.7166377,-0.4245280,3.0122415,1.9660460,0.7845,0.5971
14.4491420,4.0894874,-3.2377811,1.6962533,-0.3884055,3.0446990,2.2135072,0.7845,0.5762
14.4991391,4.0398795,-3.2435648,1.6777733,-0.3514682,3.0808326,2.4736906,0.7844,0.5554
14.5491361,3.9903668,-3.2484598,1.6612187,-0.3138562,3.1207185,2.7480920,0.7843,0.5345
14.5991331,3.9404775,-3.2525988,1.6460481,-0.2963112,3.1644394,2.8320263,0.7847,0.5163
14.6491302,3.8905573,-3.2559961,1.6315550,-0.2827655,3.2088725,2.8819147,0.7865,0.5050
14.6991272,3.8406931,-3.2586823,1.6177995,-0.2679461,3.2534654,2.9515134,0.7883,0.4937
14.7491242,3.7908449,-3.2606998,1.6048250,-0.2520096,3.2985104,3.0399072,0.7901,0.4824
14.7991213,3.7409952,-3.2620853,1.5923603,-0.2487256,3.3442702,2.9939361,0.7912,0.4725
14.8491183,3.6910805,-3.2628530,1.5800187,-0.2455644,3.3887342,2.9497719,0.7914,0.4643
14.8991153,3.6410560,-3.2630087,1.5678328,-0.2414808,3.4319789,2.9195239,0.7917,0.4560
14.9491124,3.5909184,-3.2625586,1.5558456,-0.2365836,3.4742501,2.9022844,0.7919,0.4478
