# MPC Raceline Trajectory — generated by Raceline-Optimization
# s_m [m], x_m [m], y_m [m], psi_rad [rad], kappa_radpm [rad/m], vx_mps [m/s], ax_mps2 [m/s^2], w_tr_right_m [m], w_tr_left_m [m]
s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
75.4073061,38.0557861,-12.3058521,-0.2822842,-0.1041787,6.8993503,0.0864176,0.2313,1.7972
75.9066922,38.2075541,-11.8284005,-0.3326184,-0.0963845,6.9056025,0.4473800,0.2656,1.7649
76.4060783,38.3805884,-11.3626960,-0.3780145,-0.0864770,6.9378799,0.8722417,0.3152,1.7150
76.9054645,38.5747358,-10.9023008,-0.4195294,-0.0793315,7.0003820,1.1296052,0.3673,1.6622
77.4048506,38.7862968,-10.4512903,-0.4571260,-0.0730030,7.0805061,1.3347477,0.4315,1.5947
77.9042367,39.0146149,-10.0074408,-0.4928151,-0.0697847,7.1740278,1.3763286,0.4971,1.5258
78.4036229,39.2576989,-9.5727919,-0.5268975,-0.0678331,7.2692031,1.3559556,0.5693,1.4509
78.9030090,39.5167840,-9.1442655,-0.5605806,-0.0665761,7.3617664,1.3050575,0.6430,1.3751
79.4023951,39.7878871,-8.7278057,-0.5935017,-0.0660581,7.4497691,1.2208894,0.7207,1.2970
79.9017813,40.0757643,-8.3159646,-0.6265583,-0.0654584,7.5311653,1.1498962,0.7973,1.2200
80.4011674,40.3730147,-7.9189879,-0.6588221,-0.0646554,7.6070320,1.0981582,0.8715,1.1451
80.9005535,40.6866955,-7.5270824,-0.6910762,-0.0637324,7.6787854,1.0596723,0.9439,1.0715
81.3999397,41.0093480,-7.1492392,-0.7223368,-0.0621368,7.7473942,1.0667656,1.0127,1.0003
81.8993258,41.3467559,-6.7780799,-0.7531372,-0.0604709,7.8158539,1.0809599,1.0796,0.9310
82.3987119,41.6922740,-6.4202975,-0.7825795,-0.0579738,7.8846183,1.1492599,1.1419,0.8662
