62.2205032,12.2938838,8.8082133
62.3486957,12.4490690,8.8272092
62.4727580,12.6070072,8.8469860
62.5921065,12.7662823,8.8804180
62.7094405,12.9298712,8.9304730
62.8227932,13.0944673,8.9928505
62.9336086,13.2615448,9.0669192
63.0415766,13.4301719,9.1471004
63.1471626,13.6007236,9.2259502
63.2499426,13.7723987,9.3035072
63.3502410,13.9457474,9.3798087
63.4480916,14.1210304,9.3635296
63.5416580,14.2961126,9.2861795
63.6321250,14.4753032,9.2437043
63.7172057,14.6559193,9.2068558
63.7970679,14.8386283,9.1698593
63.8722718,15.0240450,9.1487027
63.9427935,15.2110829,9.1472974
64.0091417,15.3995258,9.1709723
64.0720041,15.5893501,9.2234491
64.1319710,15.7799853,9.3010470
64.1898449,15.9713398,9.3773880
64.2464440,16.1633207,9.4525076
64.3023843,16.3551260,9.5264395
64.3585744,16.5469876,9.5992159
64.4157997,16.7387792,9.6561152
64.4746655,16.9298484,9.4864197
64.5359336,17.1201490,9.3450621
64.6003427,17.3095973,9.2310544
64.6684426,17.4976422,9.1428472
64.7408212,17.6840275,9.0743942
64.8179800,17.8685867,9.0229354
64.9002094,18.0508935,8.9852045
64.9877484,18.2306874,8.9493865
65.0806468,18.4078003,8.9134246
65.1788032,18.5820266,8.8793541
65.2821218,18.7532761,8.8493475
65.3904501,18.9213800,8.8233131
65.5036428,19.0861981,8.8008611
65.6216478,19.2477278,8.7817269
65.7442369,19.4057303,8.7659027
65.8712503,19.5600841,8.7530582
66.0027351,19.7109101,8.7429394
66.1383582,19.8578911,8.7356084
66.2779303,20.0009066,8.7307815
66.4216298,20.1401985,8.7282125
66.5690307,20.2754098,8.7279925
66.7199235,20.4064298,8.7298969
66.8744804,20.5334695,8.7337196
67.0323971,20.6563296,8.7394829
67.1933566,20.7748355,8.7470682
67.3573948,20.8890835,8.7563056
67.5245784,20.9991669,8.7671398
67.6943725,21.1047907,8.7795523
67.8666116,21.2059307,8.7934012
68.0417186,21.3028853,8.8085887
68.2191444,21.3953925,8.8251071
68.3986229,21.4833814,8.8428370
68.5800385,21.5668659,8.8616704
68.7639270,21.6461308,8.8815312
68.9494960,21.7208697,8.9022142
69.1366385,21.7910982,8.9235075
69.3252697,21.8568343,8.9451906
69.5157303,21.9182187,8.9670225
69.7075216,21.9750986,8.9883473
69.9004777,22.0274352,9.0085283
70.0945480,22.0752061,9.0268951
70.2897298,22.1183731,9.0426580
70.4860080,22.1568603,9.0548474
70.6830710,22.1905036,9.0615222
70.8809228,22.2191667,9.0613202
71.0794850,22.2426552,9.0531216
71.2786887,22.2607650,9.0361751
71.4779071,22.2733533,9.0162761
71.6774439,22.2804308,8.9962458
71.8775182,22.2820029,8.9784159
72.0779452,22.2780634,8.9630005
72.2772951,22.2687071,8.9507674
72.4765088,22.2539519,8.9405720
72.6757115,22.2338032,8.9329351
72.8743610,22.2083434,8.9278652
73.0715471,22.1777710,8.9253928
73.2683805,22.1419876,8.9261051
73.4646595,22.1010853,8.9308188
73.6588767,22.0555485,8.9403339
73.8524781,22.0053260,8.9624148
74.0453384,21.9507411,8.9972725
74.2362088,21.8925147,9.0451052
74.4264363,21.8306142,9.1064446
74.6157968,21.7654676,9.1807249
74.8036421,21.6976905,9.2590214
74.9909747,21.6273199,9.3360412
75.1774494,21.5548790,9.4118205
75.3630667,21.4807806,9.4863940
75.5484131,21.4052036,9.5597946
75.7331057,21.3287202,9.6320539
75.9176088,21.2515596,9.7032020
76.1021245,21.1740561,9.7732677
76.2864310,21.0967207,9.8422786
76.4710688,21.0197414,9.9102613
76.6559839,20.9435498,9.9772410
76.8413476,20.8684768,10.0432422
77.0273140,20.7948514,10.1082883
77.2139639,20.7230233,10.1724017
77.4014321,20.6533076,10.1203766
77.5897285,20.5860521,9.9865608
77.7790960,20.5215086,9.8629104
77.9693684,20.4600512,9.7490277
78.1607366,20.4019177,9.6438570
78.3532232,20.3473850,9.5464569
78.5465261,20.2967924,9.4565851
78.7412159,20.2502371,9.3726380
78.9367203,20.2080818,9.2942709
79.1329810,20.1705292,9.2210149
79.3305255,20.1376732,9.1515515
79.5284541,20.1098315,9.0858351
79.7271076,20.0870981,9.0231839
79.9266126,20.0696137,8.9628476
80.1259819,20.0575828,8.9049805
80.3259545,20.0510737,8.8489447
80.5262661,20.0502313,8.7944282
80.7258711,20.0551489,8.7417577
80.9255574,20.0659369,8.6906302
81.1253288,20.0827347,8.6408540
81.3238629,20.1055275,8.5928137
81.5209210,20.1343310,8.5467215
81.7186025,20.1696034,8.5021301
81.9145421,20.2110836,8.4594508
82.1085717,20.2587968,8.4191023
82.3006011,20.3127971,8.3816513
82.4908169,20.3732601,8.3482392
82.6795638,20.4404703,8.3146929
82.8656631,20.5139004,8.2850241
83.0494272,20.5925339,8.3044003
83.2313115,20.6748673,8.3865768
83.4118061,20.7593135,8.4788168
83.5917092,20.8452191,8.5693360
83.7712934,20.9331199,8.6581942
83.9500482,21.0237749,8.7454478
84.1272481,21.1175618,8.8311499
84.3013038,21.2141396,8.8911078
84.4738358,21.3147021,8.9362059
84.6447681,21.4194236,8.9727651
84.8134801,21.5280091,9.0052573
84.9785423,21.6394412,9.0372679
85.1420005,21.7549581,9.0728382
85.3035670,21.8742390,9.1131590
85.4614490,21.9956925,9.1591274
