s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
10.6308638,5.9022954,7.5190770,1.3017309,0.3694064,3.9045097,0.0626076,0.8519,0.4942
10.6807740,5.8540733,7.5318999,1.3200134,0.3632765,3.9053099,0.1536637,0.9163,0.5799
10.7306841,5.8057944,7.5438069,1.3379133,0.3565645,3.9072733,0.2502540,0.9807,0.6656
10.7805943,5.7571398,7.5548938,1.3555375,0.3499789,3.9104686,0.3415518,1.0451,0.7513
10.8305044,5.7082103,7.5651472,1.3728692,0.3432912,3.9148255,0.4314303,1.0392,0.7645
10.8804146,5.6592259,7.5745387,1.3898137,0.3360700,3.9203220,0.5267652,1.0187,0.7626
10.9303248,5.6101861,7.5830921,1.4063535,0.3283587,3.9270225,0.6269601,0.9982,0.7607
10.9802349,5.5608598,7.5908648,1.4226166,0.3235423,3.9349828,0.6797322,0.9777,0.7588
11.0301451,5.5114234,7.5978385,1.4386594,0.3190456,3.9435949,0.7263516,0.9654,0.7606
11.0800552,5.4619244,7.6040191,1.4544543,0.3141556,3.9527769,0.7781688,0.9549,0.7632
11.1299654,5.4123568,7.6094210,1.4699893,0.3091055,3.9625903,0.8315054,0.9444,0.7659
11.1798755,5.3626823,7.6140599,1.4853499,0.3066103,3.9730496,0.8435723,0.9339,0.7685
11.2297857,5.3129363,7.6179390,1.5005808,0.3038291,3.9836326,0.8602003,0.9287,0.7714
11.2796959,5.2631164,7.6210646,1.5156723,0.3007750,3.9943954,0.8811188,0.9247,0.7744
11.3296060,5.2132707,7.6234414,1.5306057,0.2981511,4.0053899,0.8949971,0.9207,0.7774
11.3795162,5.1634561,7.6250745,1.5454331,0.2967959,4.0165267,0.8884319,0.9166,0.7803
11.4294263,5.1135642,7.6259711,1.5602056,0.2952578,4.0275514,0.8852827,0.9119,0.7797
11.4793365,5.0635955,7.6261324,1.5749174,0.2935419,4.0385071,0.8854040,0.9071,0.7783
11.5292467,5.0137220,7.6255624,1.5895228,0.2924307,4.0494347,0.8759088,0.9022,0.7769
11.5791568,4.9639113,7.6242667,1.6040793,0.2918209,4.0602161,0.8586399,0.8974,0.7755
11.6290670,4.9140305,7.6222424,1.6186303,0.2911105,4.0707572,0.8436819,0.8948,0.7764
11.6789771,4.8640831,7.6194870,1.6331729,0.2902998,4.0810882,0.8309783,0.8927,0.7778
11.7288873,4.8143879,7.6160225,1.6476237,0.2899905,4.0912381,0.8104122,0.8906,0.7791
11.7787975,4.7647292,7.6118387,1.6620712,0.2898164,4.1011126,0.7882603,0.8884,0.7805
11.8287076,4.7150213,7.6069260,1.6765426,0.2896061,4.1106945,0.7674312,0.8840,0.7804
11.8786178,4.6652710,7.6012805,1.6910372,0.2893575,4.1200018,0.7479292,0.8792,0.7801
11.9285279,4.6159271,7.5949579,1.7054321,0.2893764,4.1290523,0.7245075,0.8744,0.7797
11.9784381,4.5665771,7.5879103,1.7198590,0.2894262,4.1378006,0.7012761,0.8696,0.7794
12.0283482,4.5172109,7.5801312,1.7343249,0.2894911,4.1462507,0.6784969,0.8715,0.7793
12.0782584,4.4678891,7.5716255,1.7488159,0.2895610,4.1544101,0.6563253,0.8748,0.7793
12.1281686,4.4189983,7.5624648,1.7632203,0.2896131,4.1622875,0.6351382,0.8781,0.7793
12.1780787,4.3701217,7.5525751,1.7776650,0.2897181,4.1698966,0.6136797,0.8814,0.7793
12.2279889,4.3212703,7.5419526,1.7921526,0.2898719,4.1772353,-0.8185427,0.8830,0.7777
12.2778990,4.2725582,7.5306185,1.8066548,0.2900323,4.1674438,-1.3101854,0.8843,0.7756
12.3278092,4.2242630,7.5186424,1.8210883,0.2901243,4.1517231,-1.3439198,0.8856,0.7736
12.3777194,4.1760275,7.5059382,1.8355639,0.2902966,4.1355355,-1.3772126,0.8868,0.7716
12.4276295,4.1278642,7.4925035,1.8500853,0.2905446,4.1188810,-1.4100685,0.8961,0.7731
12.4775397,4.0799165,7.4783751,1.8646148,0.2906647,4.1017590,-1.4459048,0.9079,0.7757
12.5274498,4.0323828,7.4636165,1.8790745,0.2903812,4.0841274,-1.4897027,0.9197,0.7784
12.5773600,3.9849571,7.4481356,1.8935560,0.2901830,4.0658817,-1.5331845,0.9315,0.7810
12.6272702,3.9376519,7.4319317,1.9080631,0.2900665,4.0470175,-1.5765446,0.9348,0.7814
12.6771803,3.8906169,7.4150544,1.9225589,0.2902664,4.0275277,-1.6160176,0.9347,0.7810
12.7270905,3.8440081,7.3975642,1.9370281,0.2910390,4.0074516,-1.6472022,0.9346,0.7805
12.7770006,3.7975559,7.3793599,1.9515697,0.2918944,3.9868840,-1.6781621,0.9346,0.7800
12.8269108,3.7512741,7.3604394,1.9661875,0.2928274,3.9658201,-1.7083735,0.9377,0.7796
