# x_m,y_m,w_tr_right_m,w_tr_left_m
34.2059,24.6294,1.0031,1.0031
34.1354,24.1919,1.0016,1.0016
34.1444,23.6902,1.0003,1.0003
34.2334,23.1328,1.0002,1.0002
34.3948,22.5293,1.0020,1.0020
34.6223,21.8907,1.0038,1.0038
34.9200,21.2296,1.0086,1.0086
35.2740,20.5549,1.0087,1.0087
35.6766,19.8664,1.0087,1.0087
36.1179,19.1658,1.0051,1.0051
36.5864,18.4622,1.0027,1.0027
37.0686,17.7609,1.0005,1.0005
37.5430,17.0713,0.9968,0.9968
37.9952,16.3988,0.9923,0.9923
38.4059,15.7483,0.9919,0.9919
38.7681,15.1012,0.9930,0.9930
39.0906,14.4541,0.9909,0.9909
39.3820,13.8070,0.9902,0.9902
39.6435,13.1532,0.9894,0.9894
39.8710,12.4885,0.9916,0.9916
40.0531,11.8175,0.9902,0.9902
40.1877,11.1444,0.9908,0.9908
40.2701,10.4699,0.9908,0.9908
40.2970,9.8020,0.9913,0.9913
40.2658,9.1439,0.9922,0.9922
40.1707,8.4985,0.9921,0.9921
40.0146,7.8649,0.9931,0.9931
39.7982,7.2434,0.9957,0.9957
39.5232,6.6347,0.9963,0.9963
39.1879,6.0404,0.9960,0.9960
38.7995,5.4659,0.9997,0.9997
38.3627,4.9128,1.0010,1.0010
37.8836,4.3863,1.0044,1.0044
37.3690,3.8880,1.0091,1.0091
36.8225,3.4226,1.0140,1.0140
36.2473,2.9913,1.0160,1.0160
35.6508,2.6020,1.0197,1.0197
35.0320,2.2539,1.0174,1.0174
34.3975,1.9465,1.0167,1.0167
33.7499,1.6830,1.0165,1.0165
33.0914,1.4591,1.0159,1.0159
32.4231,1.2750,1.0152,1.0152
31.7424,1.1310,1.0142,1.0142
31.0560,1.0307,1.0148,1.0148
30.3643,0.9764,1.0137,1.0137
29.6759,0.9691,1.0133,1.0133
28.9982,1.0084,1.0119,1.0119
28.3374,1.0928,1.0109,1.0109
27.6862,1.2192,1.0117,1.0117
27.0426,1.3927,1.0121,1.0121
26.4079,1.6194,1.0104,1.0104
25.7829,1.8982,1.0104,1.0104
25.1685,2.2267,1.0083,1.0083
24.5686,2.6062,1.0088,1.0088
23.9792,3.0293,1.0079,1.0079
23.4008,3.4907,1.0064,1.0064
22.8370,3.9844,1.0070,1.0070
22.2832,4.5078,1.0060,1.0060
21.7428,5.0588,1.0041,1.0041
21.2144,5.6357,1.0053,1.0053
20.7001,6.2372,1.0074,1.0074
20.1969,6.8715,1.0081,1.0081
19.7023,7.5394,1.0122,1.0122
19.2136,8.2354,1.0150,1.0150
18.7280,8.9533,1.0190,1.0190
18.2428,9.6788,1.0180,1.0180
17.7554,10.4060,1.0168,1.0168
17.2631,11.1235,1.0149,1.0149
16.7631,11.8159,1.0121,1.0121
16.2528,12.4772,1.0107,1.0107
15.7294,13.0911,1.0073,1.0073
15.1903,13.6589,1.0054,1.0054
14.6327,14.1758,1.0037,1.0037
14.0586,14.6397,1.0023,1.0023
13.4711,15.0423,0.9988,0.9988
12.8750,15.3844,0.9972,0.9972
12.2719,15.6599,0.9951,0.9951
11.6589,15.8714,0.9943,0.9943
11.0369,16.0178,0.9955,0.9955
10.4067,16.0959,0.9943,0.9943
9.7695,16.1112,0.9936,0.9936
9.1263,16.0622,0.9932,0.9932
8.4787,15.9562,0.9931,0.9931
7.8281,15.7971,0.9949,0.9949
7.1718,15.5863,0.9936,0.9936
6.5148,15.3340,0.9937,0.9937
5.8590,15.0468,0.9966,0.9966
5.2021,14.7291,0.9958,0.9958
4.5495,14.3938,0.9988,0.9988
3.8991,14.0472,1.0005,1.0005
3.2519,13.7043,1.0034,1.0034
2.6048,13.3731,1.0063,1.0063
1.9577,13.0554,1.0071,1.0071
1.3073,12.7587,1.0069,1.0069
0.6414,12.4749,1.0089,1.0089
-0.0440,12.1922,1.0052,1.0052
-0.7565,11.9180,1.0049,1.0049
-1.4919,11.6401,1.0057,1.0057
-2.2333,11.3499,1.0034,1.0034
-2.9653,11.0502,1.0029,1.0029
-4.0022,10.3762,1.0012,1.0012
-4.8804,9.7503,1.0007,1.0007
-5.6017,9.1721,1.0013,1.0013
-6.1724,8.6453,1.0022,1.0022
-6.6036,8.1758,1.0024,1.0024
-6.9102,7.7672,1.0039,1.0039
-7.1101,7.4221,1.0035,1.0035
-7.2243,7.1469,1.0038,1.0038
-7.2753,6.9447,1.0038,1.0038
-7.2875,6.8201,1.0022,1.0022
