# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.2277,55.5718,1.2548,1.2548
-1.5504,56.0922,1.2575,1.2575
-1.8792,56.6126,1.2546,1.2546
-2.2090,57.1330,1.2540,1.2540
-2.5378,57.6534,1.2559,1.2559
-2.8677,58.1738,1.2577,1.2577
-3.1976,58.6942,1.2574,1.2574
-3.5275,59.2146,1.2577,1.2577
-3.8581,59.7350,1.2580,1.2580
-4.1939,60.2554,1.2550,1.2550
-4.5305,60.7758,1.2552,1.2552
-4.8622,61.2962,1.2544,1.2544
-5.1976,61.8166,1.2549,1.2549
-5.5286,62.3370,1.2580,1.2580
-5.8616,62.8574,1.2549,1.2549
-6.1987,63.3778,1.2550,1.2550
-6.5297,63.8982,1.2553,1.2553
-6.8671,64.4186,1.2540,1.2540
-7.2006,64.9390,1.2560,1.2560
-7.5319,65.4594,1.2555,1.2555
-7.8667,65.9798,1.2564,1.2564
-8.2004,66.5002,1.2550,1.2550
-8.5317,67.0206,1.2553,1.2553
-8.8616,67.5410,1.2592,1.2592
-9.1930,68.0614,1.2593,1.2593
-9.5241,68.5818,1.2605,1.2605
-9.8594,69.1022,1.2593,1.2593
-10.1929,69.6226,1.2601,1.2601
-10.5242,70.1430,1.2588,1.2588
-10.8569,70.6634,1.2568,1.2568
-11.1880,71.1838,1.2569,1.2569
-11.5194,71.7042,1.2572,1.2572
-11.8493,72.2246,1.2574,1.2574
-12.1806,72.7450,1.2573,1.2573
-12.5143,73.2654,1.2544,1.2544
-12.8481,73.7858,1.2532,1.2532
-13.1978,74.3062,1.2570,1.2570
-13.5640,74.8266,1.2544,1.2544
-13.9490,75.3514,1.2582,1.2582
-14.3648,75.8590,1.2595,1.2595
-14.8411,76.3419,1.2653,1.2653
-15.3593,76.8065,1.2698,1.2698
-15.8824,77.2625,1.2581,1.2581
-16.4028,77.6817,1.2542,1.2542
-16.9232,78.0384,1.2578,1.2578
-17.4436,78.3323,1.2562,1.2562
-17.9640,78.5829,1.2519,1.2519
-18.4844,78.7869,1.2485,1.2485
-19.0048,78.9653,1.2485,1.2485
-19.5252,79.1032,1.2445,1.2445
-20.0456,79.2139,1.2402,1.2402
-20.5660,79.2916,1.2299,1.2299
-21.0864,79.3476,1.2263,1.2263
-21.6068,79.3753,1.2296,1.2296
-22.1272,79.3871,1.2423,1.2423
-22.6476,79.3717,1.2253,1.2253
-23.1680,79.3421,1.2236,1.2236
-23.6884,79.2726,1.2229,1.2229
-24.2088,79.1893,1.2329,1.2329
-24.7292,79.0678,1.2361,1.2361
-25.2496,78.9098,1.2406,1.2406
-25.7700,78.7208,1.2523,1.2523
-26.2904,78.4927,1.2666,1.2666
-26.8108,78.2166,1.2590,1.2590
-27.3312,77.8965,1.2477,1.2477
-27.8516,77.5076,1.2603,1.2603
-28.3765,77.0414,1.2809,1.2809
-28.8795,76.5205,1.2721,1.2721
-29.3062,75.9975,1.2522,1.2522
-29.6559,75.4771,1.2587,1.2587
-29.9433,74.9567,1.2635,1.2635
-30.1826,74.4363,1.2606,1.2606
-30.3599,73.9159,1.2537,1.2537
-30.4921,73.3955,1.2489,1.2489
-30.5857,72.8751,1.2496,1.2496
-30.6410,72.3547,1.2456,1.2456
-30.6633,71.8343,1.2370,1.2370
-30.6537,71.3139,1.2410,1.2410
-30.6130,70.7935,1.2490,1.2490
-30.5392,70.2731,1.2493,1.2493
-30.4308,69.7527,1.2476,1.2476
-30.2930,69.2323,1.2488,1.2488
-30.1102,68.7119,1.2554,1.2554
-29.8779,68.1915,1.2595,1.2595
-29.6155,67.6711,1.2588,1.2588
-29.2989,67.1507,1.2594,1.2594
-28.9168,66.6303,1.2571,1.2571
-28.4406,66.0993,1.2582,1.2582
-27.9166,65.6293,1.2603,1.2603
-27.3962,65.2862,1.2657,1.2657
-26.8758,65.0875,1.2390,1.2390
-26.3554,64.9845,1.2166,1.2166
-25.8350,64.9384,1.2250,1.2250
-25.3146,64.9599,1.2272,1.2272
-24.7942,65.0490,1.2295,1.2295
-24.2738,65.2195,1.2498,1.2498
-23.7460,65.5553,1.2624,1.2624
-23.2594,66.0360,1.2642,1.2642
-22.8447,66.5652,1.2560,1.2560
-22.4796,67.0856,1.2551,1.2551
-22.0856,67.6104,1.2516,1.2516
-21.6103,68.1388,1.2543,1.2543
-21.0864,68.5242,1.2127,1.2127
-20.5660,68.6924,1.1703,1.1703
-20.0404,68.6931,1.1980,1.1980
-19.5282,68.4668,1.2505,1.2505
-19.1209,68.0161,1.2660,1.2660
-18.8192,67.4759,1.2559,1.2559
-18.5292,66.9555,1.2586,1.2586
-18.2277,66.4351,1.2567,1.2567
-17.9233,65.9147,1.2564,1.2564
-17.6139,65.3943,1.2562,1.2562
-17.3003,64.8739,1.2562,1.2562
-16.9964,64.3535,1.2580,1.2580
-16.6932,63.8331,1.2573,1.2573
-16.3878,63.3127,1.2584,1.2584
-16.0857,62.7923,1.2593,1.2593
-15.7886,62.2719,1.2588,1.2588
-15.4921,61.7515,1.2577,1.2577
-15.1956,61.2311,1.2548,1.2548
-14.8993,60.7107,1.2545,1.2545
-14.5996,60.1903,1.2545,1.2545
-14.3009,59.6699,1.2548,1.2548
-13.9987,59.1495,1.2577,1.2577
-13.6977,58.6291,1.2595,1.2595
-13.4031,58.1087,1.2575,1.2575
-13.1020,57.5883,1.2562,1.2562
-12.8019,57.0679,1.2567,1.2567
-12.4962,56.5475,1.2580,1.2580
-12.1934,56.0271,1.2571,1.2571
-11.8912,55.5067,1.2580,1.2580
-11.5848,54.9863,1.2571,1.2571
-11.2809,54.4659,1.2563,1.2563
-10.9735,53.9455,1.2572,1.2572
-10.6640,53.4251,1.2559,1.2559
-10.3574,52.9047,1.2570,1.2570
-10.0523,52.3843,1.2564,1.2564
-9.7429,51.8639,1.2558,1.2558
-9.4289,51.3435,1.2559,1.2559
-9.1172,50.8231,1.2553,1.2553
-8.8055,50.3027,1.2553,1.2553
-8.4942,49.7823,1.2559,1.2559
-8.1790,49.2619,1.2559,1.2559
-7.8677,48.7415,1.2559,1.2559
-7.5560,48.2211,1.2558,1.2558
-7.2461,47.7007,1.2571,1.2571
-6.9404,47.1803,1.2572,1.2572
-6.6326,46.6599,1.2547,1.2547
-6.3208,46.1395,1.2567,1.2567
-6.0119,45.6191,1.2579,1.2579
-5.7114,45.0987,1.2573,1.2573
-5.4058,44.5783,1.2585,1.2585
-5.1043,44.0579,1.2558,1.2558
-4.8036,43.5375,1.2562,1.2562
-4.5022,43.0171,1.2571,1.2571
-4.1965,42.4967,1.2582,1.2582
-3.8964,41.9763,1.2565,1.2565
-3.5953,41.4559,1.2548,1.2548
-3.2929,40.9355,1.2551,1.2551
-2.9875,40.4151,1.2567,1.2567
-2.6862,39.8947,1.2574,1.2574
-2.3782,39.3743,1.2568,1.2568
-2.0720,38.8539,1.2575,1.2575
-1.7658,38.3335,1.2555,1.2555
-1.4548,37.8131,1.2553,1.2553
-1.1435,37.2927,1.2559,1.2559
-0.8284,36.7723,1.2559,1.2559
-0.5170,36.2519,1.2559,1.2559
-0.2053,35.7315,1.2553,1.2553
0.1064,35.2111,1.2557,1.2557
0.4189,34.6907,1.2558,1.2558
0.7275,34.1703,1.2547,1.2547
1.0172,33.6499,1.2618,1.2618
1.2701,33.1295,1.2559,1.2559
1.4610,32.6091,1.2303,1.2303
1.5757,32.0887,1.2028,1.2028
1.6372,31.5683,1.1940,1.1940
1.6344,31.0479,1.1920,1.1920
1.5615,30.5275,1.2092,1.2092
1.4200,30.0071,1.2485,1.2485
1.1589,29.4867,1.2592,1.2592
0.6629,28.8007,1.2539,1.2539
