s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
11.3273620,4.1218942,-0.2274981,2.1302039,-0.4841482,3.2634996,0.6300360,0.5507,0.6939
11.3772622,4.0785645,-0.2538960,2.1058023,-0.4779541,3.2731189,0.6646915,0.5394,0.7114
11.4271625,4.0350486,-0.2789876,2.0819144,-0.4734084,3.2832368,0.6806564,0.5282,0.7290
11.4770628,3.9914381,-0.3027774,2.0584727,-0.4706347,3.2935655,0.6772240,0.5171,0.7514
11.5269631,3.9478245,-0.3252695,2.0354064,-0.4697792,3.3038101,0.6533975,0.5060,0.7746
11.5768633,3.9022802,-0.3474240,2.0117183,-0.4641800,3.3136642,0.6829371,0.4950,0.7978
11.6267636,3.8562262,-0.3685022,1.9883832,-0.4574277,3.3239326,0.7245360,0.4839,0.8211
11.6766639,3.8104757,-0.3881828,1.9657435,-0.4519027,3.3347919,0.7514518,0.4751,0.8437
11.7265642,3.7651301,-0.4065016,1.9437496,-0.4477455,3.3460174,0.7626011,0.4676,0.8660
11.7764644,3.7180439,-0.4243175,1.9213378,-0.4412540,3.3573711,0.8001690,0.4601,0.8883
11.8263647,3.6699234,-0.4413045,1.8990369,-0.4328766,3.3692429,0.8584292,0.4526,0.9106
11.8762650,3.6226594,-0.4568381,1.8776868,-0.4255313,3.3819328,0.9036382,0.4464,0.9203
11.9261652,3.5763813,-0.4709838,1.8572489,-0.4193041,3.3952398,0.9352381,0.4411,0.9211
11.9760655,3.5273854,-0.4848557,1.8363631,-0.3958633,3.4089574,1.1666351,0.4359,0.9220
12.0259658,3.4783600,-0.4976793,1.8172361,-0.3570462,3.4259920,1.5738224,0.4306,0.9228
12.0758661,3.4307287,-0.5092381,1.8009037,-0.3071855,3.4488389,2.1076599,0.4273,0.9167
12.1257663,3.3830239,-0.5200596,1.7872116,-0.2651016,3.4792004,2.5482446,0.4250,0.9075
12.1756666,3.3333716,-0.5306282,1.7738822,-0.2582632,3.5155585,2.5602421,0.4226,0.8982
12.2255669,3.2848631,-0.5403008,1.7614956,-0.2407026,3.5517130,2.7106498,0.4203,0.8889
12.2754672,3.2367163,-0.5493115,1.7502930,-0.2250133,3.5895946,2.8422679,0.4200,0.8813
12.3253674,3.1874015,-0.5579605,1.7382960,-0.2536578,3.6288909,2.3955374,0.4200,0.8738
12.3752677,3.1382666,-0.5659390,1.7250423,-0.2780434,3.6616834,2.0031394,0.4200,0.8663
12.4251680,3.0891450,-0.5732211,1.7107479,-0.2956586,3.6888805,1.7038402,0.4209,0.8611
12.4750683,3.0400217,-0.5797708,1.6958839,-0.3034207,3.7118572,1.5432109,0.4259,0.8655
